Season,Set,CardNumber,PlayerName,Team,Position,Rookie,CardName,FairValue,NumSales,Min,Max,Trend,Top3Prices,LastScraped
2012-13,2012-13 Upper Deck Young Guns,239,Mark Stone,Ottawa Senators,,Y,2012-13 Upper Deck - Young Guns #239 - Mark Stone,66.09,8.0,16.0,66.09,up,$29.99 | $33.03 | $66.09,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,240,Brandon Manning,Philadelphia Flyers,,Y,2012-13 Upper Deck - Young Guns #240 - Brandon Manning,5.1,4.0,2.75,5.1,up,$3.3 | $5.1 | $2.75,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,241,Michael Stone,Phoenix Coyotes,,Y,2012-13 Upper Deck - Young Guns #241 - Michael Stone,5.1,4.0,2.85,5.1,up,$3.3 | $5.1 | $2.85,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,242,Matt Watkins,Phoenix Coyotes,,Y,2012-13 Upper Deck - Young Guns #242 - Matt Watkins,3.3,3.0,2.49,3.3,up,$3.3 | $2.49 | $2.99,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,243,Tyson Sexsmith,San Jose Sharks,,Y,2012-13 Upper Deck - Young Guns #243 - Tyson Sexsmith,1.9,7.0,1.9,3.66,down,$3.3 | $2.25 | $1.9,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,244,Jake Allen,St. Louis Blues,,Y,2012-13 Upper Deck - Young Guns #244 - Jake Allen,20.94,5.0,15.05,22.99,stable,$20.94 | $21.6 | $15.05,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,245,Jaden Schwartz,St. Louis Blues,,Y,2012-13 Upper Deck - Young Guns #245 - Jaden Schwartz,3.3,7.0,3.12,12.85,down,$3.3 | $5.1 | $4.25,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,246,J.T. Brown,Tampa Bay Lightning,,Y,2012-13 Upper Deck - Young Guns #246 - J.T. Brown,3.3,4.0,0.99,3.3,up,$3.3 | $2.91 | $0.99,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,247,Carter Ashton,Toronto Maple Leafs,,Y,2012-13 Upper Deck - Young Guns #247 - Carter Ashton,10.13,6.0,2.99,10.13,up,$3.3 | $10.13 | $5.1,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,248,Ryan Hamilton,Toronto Maple Leafs,,Y,2012-13 Upper Deck - Young Guns #248 - Ryan Hamilton,5.1,3.0,2.99,5.1,up,$3.3 | $5.1 | $2.99,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,249,Jussi Rynnas,Toronto Maple Leafs,,Y,2012-13 Upper Deck - Young Guns #249 - Jussi Rynnas,5.1,5.0,1.69,5.1,up,$3.3 | $5.1 | $3.12,2026-02-15 02:11
2012-13,2012-13 Upper Deck Young Guns,250,Kreider/Baertschi/Schwartz CL,Checklist,,Y,2012-13 Upper Deck - Young Guns #250 - Kreider/Baertschi/Schwartz CL,3.12,1.0,3.12,3.12,insufficient data,$3.12,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,201,Devante Smith-Pelly,Anaheim Ducks,,Y,2011-12 Upper Deck - Young Guns #201 - Devante Smith-Pelly,3.99,5.0,2.39,8.82,stable,$5.1 | $3.99 | $3.27,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,202,Maxime Macenauer,Anaheim Ducks,,Y,2011-12 Upper Deck - Young Guns #202 - Maxime Macenauer,5.1,3.0,2.21,5.1,up,$5.1 | $4.24 | $2.21,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,203,Greg Nemisz,Calgary Flames,,Y,2011-12 Upper Deck - Young Guns #203 - Greg Nemisz,3.66,5.0,3.66,8.82,down,$5.1 | $3.66 | $4.25,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,204,Roman Horak,Calgary Flames,,Y,2011-12 Upper Deck - Young Guns #204 - Roman Horak,2.28,4.0,2.28,8.82,down,$5.1 | $3.66 | $2.28,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,205,Justin Faulk,Carolina Hurricanes,,Y,2011-12 Upper Deck - Young Guns #205 - Justin Faulk,3.3,12.0,2.2,10.28,down,$5.1 | $3.3 | $5.13,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,206,Marcus Kruger,Chicago Blackhawks,,Y,2011-12 Upper Deck - Young Guns #206 - Marcus Kruger,2.99,7.0,2.58,8.82,down,$5.1 | $3.66 | $2.99,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,207,Brandon Saad,Chicago Blackhawks,,Y,2011-12 Upper Deck - Young Guns #207 - Brandon Saad,5.1,12.0,2.57,13.17,stable,$5.1 | $3.3 | $9.53,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,208,Gabriel Landeskog,Colorado Avalanche,,Y,2011-12 Upper Deck - Young Guns #208 - Gabriel Landeskog,26.79,14.0,11.75,58.48,stable,$26.79 | $24.95 | $38.3,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,209,Cameron Gaunce,Colorado Avalanche,,Y,2011-12 Upper Deck - Young Guns #209 - Cameron Gaunce,3.66,4.0,3.66,8.82,down,$5.1 | $3.66 | $4.4,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,210,John Moore,Columbus Blue Jackets,,Y,2011-12 Upper Deck - Young Guns #210 - John Moore,5.1,4.0,5.1,14.83,down,$5.1 | $10.93 | $14.83,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,211,David Savard,Columbus Blue Jackets,,Y,2011-12 Upper Deck - Young Guns #211 - David Savard,5.1,8.0,2.0,5.1,up,$4.99 | $5.1 | $3.3,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,212,Cam Atkinson,Columbus Blue Jackets,,Y,2011-12 Upper Deck - Young Guns #212 - Cam Atkinson,3.3,13.0,3.3,15.68,down,$5.1 | $3.3 | $12.47,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,213,Tomas Vincour,Dallas Stars,,Y,2011-12 Upper Deck - Young Guns #213 - Tomas Vincour,4.24,5.0,2.74,10.93,down,$5.1 | $4.24 | $10.93,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,214,Ryan Nugent-Hopkins,Edmonton Oilers,,Y,2011-12 Upper Deck - Young Guns #214 - Ryan Nugent-Hopkins,58.48,10.0,34.52,80.77,up,$57.27 | $53.82 | $58.48,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,215,Anton Lander,Edmonton Oilers,,Y,2011-12 Upper Deck - Young Guns #215 - Anton Lander,3.3,5.0,2.28,10.93,down,$5.1 | $3.3 | $3.66,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,216,Teemu Hartikainen,Edmonton Oilers,,Y,2011-12 Upper Deck - Young Guns #216 - Teemu Hartikainen,2.19,5.0,2.19,11.78,down,$5.1 | $3.3 | $2.19,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,217,Erik Gudbranson,Florida Panthers,,Y,2011-12 Upper Deck - Young Guns #217 - Erik Gudbranson,5.1,4.0,3.49,21.4,down,$5.1 | $11.63 | $21.4,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,218,Brett Bulmer,Minnesota Wild,,Y,2011-12 Upper Deck - Young Guns #218 - Brett Bulmer,5.1,4.0,2.2,5.1,up,$5.1 | $3.99 | $3.66,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,219,Aaron Palushaj,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #219 - Aaron Palushaj,5.1,6.0,0.99,5.1,up,$5.1 | $3.3 | $2.91,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,220,Alexei Emelin,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #220 - Alexei Emelin,3.3,2.0,3.3,4.99,down,$3.3 | $4.99,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,221,Raphael Diaz,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #221 - Raphael Diaz,3.3,9.0,2.19,8.82,down,$5.1 | $3.3 | $3.66,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,222,Brendon Nash,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #222 - Brendon Nash,3.3,6.0,3.03,8.82,down,$5.1 | $3.3 | $4.32,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,223,Jonathon Blum,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #223 - Jonathon Blum,4.32,3.0,4.32,7.71,down,$5.1 | $4.32 | $7.71,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,224,Blake Geoffrion,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #224 - Blake Geoffrion,5.1,1.0,5.1,5.1,insufficient data,$5.1,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,225,Craig Smith,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #225 - Craig Smith,5.1,5.0,2.44,15.49,down,$5.1 | $6.59 | $15.49,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,226,Adam Henrique,New Jersey Devils,,Y,2011-12 Upper Deck - Young Guns #226 - Adam Henrique,3.3,8.0,3.3,5.99,down,$5.1 | $4.03 | $3.3,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,227,Adam Larsson,New Jersey Devils,,Y,2011-12 Upper Deck - Young Guns #227 - Adam Larsson,3.3,4.0,3.3,6.22,down,$5.1 | $3.3 | $6.22,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,228,Tim Erixon,New York Rangers,,Y,2011-12 Upper Deck - Young Guns #228 - Tim Erixon,3.66,3.0,3.66,8.82,down,$5.1 | $3.66 | $8.82,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,229,Mika Zibanejad,Ottawa Senators,,Y,2011-12 Upper Deck - Young Guns #229 - Mika Zibanejad,17.61,11.0,5.1,34.99,up,$5.1 | $17.61 | $14.68,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,230,Colin Greening,Ottawa Senators,,Y,2011-12 Upper Deck - Young Guns #230 - Colin Greening,3.3,6.0,3.3,8.82,down,$5.1 | $3.3 | $4.32,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,231,Patrick Wiercioch,Ottawa Senators,,Y,2011-12 Upper Deck - Young Guns #231 - Patrick Wiercioch,4.32,7.0,2.05,8.82,stable,$5.1 | $3.3 | $4.32,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,232,Erik Condra,Ottawa Senators,,Y,2011-12 Upper Deck - Young Guns #232 - Erik Condra,5.1,5.0,1.58,5.1,up,$5.1 | $3.3 | $3.66,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,233,Stephane Da Costa,Ottawa Senators,,Y,2011-12 Upper Deck - Young Guns #233 - Stephane Da Costa,3.3,4.0,2.8,5.86,stable,$5.1 | $3.3 | $2.8,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,234,Sean Couturier,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #234 - Sean Couturier,5.0,14.0,5.0,14.99,down,$5.1 | $9.91 | $5.0,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,235,Matt Read,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #235 - Matt Read,5.1,4.0,2.97,5.1,up,$5.1 | $3.3 | $3.66,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,236,Erik Gustafsson,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #236 - Erik Gustafsson,3.3,3.0,3.3,8.82,down,$5.1 | $3.3 | $8.82,2026-02-15 02:11
2011-12,2011-12 Upper Deck Young Guns,237,Joe Vitale,Pittsburgh Penguins,,Y,2011-12 Upper Deck - Young Guns #237 - Joe Vitale,2.99,6.0,2.49,8.82,down,$5.1 | $3.3 | $2.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,238,Harri Sateri,San Jose Sharks,,Y,2011-12 Upper Deck - Young Guns #238 - Harri Sateri,5.1,9.0,2.99,15.98,stable,$5.1 | $3.3 | $15.98,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,239,Alex Stalock,San Jose Sharks,,Y,2011-12 Upper Deck - Young Guns #239 - Alex Stalock,3.3,8.0,1.31,6.98,stable,$5.1 | $3.3 | $2.2,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,240,Brett Connolly,Tampa Bay Lightning,,Y,2011-12 Upper Deck - Young Guns #240 - Brett Connolly,3.3,5.0,3.3,12.73,down,$5.1 | $3.3 | $5.13,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,241,Jake Gardiner,Toronto Maple Leafs,,Y,2011-12 Upper Deck - Young Guns #241 - Jake Gardiner,3.3,9.0,1.46,6.57,stable,$5.1 | $3.3 | $1.83,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,242,Joe Colborne,Toronto Maple Leafs,,Y,2011-12 Upper Deck - Young Guns #242 - Joe Colborne,5.1,8.0,2.8,8.82,stable,$5.1 | $6.94 | $2.82,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,243,Matt Frattin,Toronto Maple Leafs,,Y,2011-12 Upper Deck - Young Guns #243 - Matt Frattin,8.04,9.0,1.46,8.04,up,$5.1 | $8.04 | $1.47,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,244,Ben Scrivens,Toronto Maple Leafs,,Y,2011-12 Upper Deck - Young Guns #244 - Ben Scrivens,11.63,13.0,2.2,11.63,up,$11.63 | $5.1 | $3.3,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,245,Cody Hodgson,Vancouver Canucks,,Y,2011-12 Upper Deck - Young Guns #245 - Cody Hodgson,2.93,8.0,1.75,8.82,down,$2.93 | $5.1 | $3.3,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,246,Yann Sauve,Vancouver Canucks,,Y,2011-12 Upper Deck - Young Guns #246 - Yann Sauve,5.1,1.0,5.1,5.1,insufficient data,$5.1,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,247,Carl Klingberg,Winnipeg Jets,,Y,2011-12 Upper Deck - Young Guns #247 - Carl Klingberg,3.66,6.0,1.46,6.22,stable,$5.1 | $3.66 | $1.46,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,248,Mark Scheifele,Winnipeg Jets,,Y,2011-12 Upper Deck - Young Guns #248 - Mark Scheifele,41.48,10.0,25.7,63.16,down,$49.36 | $42.58 | $41.48,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,249,Paul Postma,Winnipeg Jets,,Y,2011-12 Upper Deck - Young Guns #249 - Paul Postma,2.21,4.0,2.21,10.93,down,$5.1 | $3.66 | $2.21,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,250,Checklist,Checklist,,Y,2011-12 Upper Deck - Young Guns #250 - Checklist,4.4,3.0,4.4,8.82,down,$4.47 | $4.4 | $8.82,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,451,Pat Maroon,Anaheim Ducks,,Y,2011-12 Upper Deck - Young Guns #451 - Pat Maroon,3.67,4.0,3.67,7.95,down,$5.1 | $3.67 | $5.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,452,Peter Holland,Anaheim Ducks,,Y,2011-12 Upper Deck - Young Guns #452 - Peter Holland,5.1,2.0,3.67,5.1,up,$5.1 | $3.67,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,453,Corey Tropp,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #453 - Corey Tropp,5.1,5.0,2.61,5.1,up,$5.1 | $3.67 | $4.24,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,454,Brayden McNabb,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #454 - Brayden McNabb,3.67,3.0,3.67,6.27,down,$5.1 | $3.67 | $6.27,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,455,Zack Kassian,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #455 - Zack Kassian,3.67,5.0,3.67,7.0,down,$5.1 | $3.67 | $7.0,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,456,Marcus Foligno,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #456 - Marcus Foligno,3.67,13.0,3.67,20.41,down,$5.1 | $3.67 | $5.64,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,457,Joe Finley,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #457 - Joe Finley,5.1,5.0,2.61,5.1,up,$5.1 | $3.67 | $3.66,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,458,T.J. Brennan,Buffalo Sabres,,Y,2011-12 Upper Deck - Young Guns #458 - T.J. Brennan,3.67,4.0,3.67,8.82,down,$5.1 | $3.67 | $4.39,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,459,Leland Irving,Calgary Flames,,Y,2011-12 Upper Deck - Young Guns #459 - Leland Irving,3.67,4.0,3.67,5.99,down,$5.1 | $3.67 | $5.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,460,Riley Nash,Carolina Hurricanes,,Y,2011-12 Upper Deck - Young Guns #460 - Riley Nash,4.76,7.0,2.8,6.22,stable,$5.1 | $3.67 | $4.76,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,461,Mike Murphy,Carolina Hurricanes,,Y,2011-12 Upper Deck - Young Guns #461 - Mike Murphy,5.1,4.0,2.39,5.1,up,$5.1 | $3.67 | $2.39,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,462,Jimmy Hayes,Chicago Blackhawks,,Y,2011-12 Upper Deck - Young Guns #462 - Jimmy Hayes,5.86,7.0,1.25,5.99,up,$5.1 | $3.67 | $5.86,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,463,Brad Malone,Colorado Avalanche,,Y,2011-12 Upper Deck - Young Guns #463 - Brad Malone,3.67,6.0,3.67,8.06,down,$5.1 | $3.67 | $4.39,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,464,Stefan Elliott,Colorado Avalanche,,Y,2011-12 Upper Deck - Young Guns #464 - Stefan Elliott,3.67,5.0,3.67,6.49,down,$5.1 | $3.67 | $4.17,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,465,Ryan Johansen,Columbus Blue Jackets,,Y,2011-12 Upper Deck - Young Guns #465 - Ryan Johansen,3.67,3.0,3.67,11.0,down,$5.1 | $3.67 | $11.0,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,466,Jordie Benn,Dallas Stars,,Y,2011-12 Upper Deck - Young Guns #466 - Jordie Benn,5.1,4.0,3.67,5.1,up,$4.99 | $5.1 | $3.67,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,467,Brendan Smith,Detroit Red Wings,,Y,2011-12 Upper Deck - Young Guns #467 - Brendan Smith,2.2,8.0,2.2,12.67,down,$5.1 | $3.67 | $2.2,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,468,Gustav Nyquist,Detroit Red Wings,,Y,2011-12 Upper Deck - Young Guns #468 - Gustav Nyquist,12.47,8.0,3.67,12.99,up,$5.1 | $3.67 | $12.47,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,469,Joakim Andersson,Detroit Red Wings,,Y,2011-12 Upper Deck - Young Guns #469 - Joakim Andersson,5.1,7.0,2.32,5.1,up,$5.1 | $3.67 | $4.32,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,470,Colten Teubert,Edmonton Oilers,,Y,2011-12 Upper Deck - Young Guns #470 - Colten Teubert,3.67,5.0,2.32,5.99,stable,$5.1 | $3.67 | $2.32,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,471,Viatcheslav Voynov,Los Angeles Kings,,Y,2011-12 Upper Deck - Young Guns #471 - Viatcheslav Voynov,3.67,4.0,2.32,5.99,stable,$5.1 | $3.67 | $2.32,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,472,Jarod Palmer,Minnesota Wild,,Y,2011-12 Upper Deck - Young Guns #472 - Jarod Palmer,3.67,8.0,2.58,8.82,down,$5.1 | $3.67 | $3.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,473,David McIntyre,Minnesota Wild,,Y,2011-12 Upper Deck - Young Guns #473 - David McIntyre,5.1,5.0,5.1,8.82,down,$5.1 | $6.49 | $6.22,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,474,Kris Fredheim,Minnesota Wild,,Y,2011-12 Upper Deck - Young Guns #474 - Kris Fredheim,5.1,4.0,2.99,5.1,up,$5.1 | $4.02 | $2.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,475,Frederic St. Denis,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #475 - Frederic St. Denis,5.1,7.0,3.5,5.5,stable,$5.1 | $3.67 | $5.5,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,476,Louis Leblanc,Montreal Canadiens,,Y,2011-12 Upper Deck - Young Guns #476 - Louis Leblanc,3.67,9.0,3.67,9.53,down,$3.99 | $5.1 | $3.67,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,477,Gabriel Bourque,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #477 - Gabriel Bourque,5.1,4.0,3.66,5.1,up,$5.1 | $3.67 | $3.66,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,478,Roman Josi,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #478 - Roman Josi,29.99,8.0,29.37,69.99,down,$29.99 | $43.99 | $29.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,479,Ryan Ellis,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #479 - Ryan Ellis,5.1,8.0,3.67,13.95,stable,$5.1 | $3.67 | $10.27,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,480,Mattias Ekholm,Nashville Predators,,Y,2011-12 Upper Deck - Young Guns #480 - Mattias Ekholm,11.0,6.0,2.47,11.0,up,$5.1 | $3.67 | $11.0,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,481,David Ullstrom,New York Islanders,,Y,2011-12 Upper Deck - Young Guns #481 - David Ullstrom,8.82,4.0,2.39,8.82,up,$5.1 | $8.82 | $2.39,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,482,Anders Nilsson,New York Islanders,,Y,2011-12 Upper Deck - Young Guns #482 - Anders Nilsson,5.1,3.0,3.51,5.1,up,$5.1 | $3.67 | $3.51,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,483,Calvin de Haan,New York Islanders,,Y,2011-12 Upper Deck - Young Guns #483 - Calvin de Haan,3.67,4.0,3.67,12.43,down,$5.1 | $3.67 | $12.43,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,484,Carl Hagelin,New York Rangers,,Y,2011-12 Upper Deck - Young Guns #484 - Carl Hagelin,3.67,9.0,3.67,24.94,down,$5.1 | $3.67 | $6.59,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,485,Stu Bickel,New York Rangers,,Y,2011-12 Upper Deck - Young Guns #485 - Stu Bickel,4.4,4.0,3.67,5.1,stable,$5.1 | $3.67 | $4.4,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,486,Harry Zolnierczyk,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #486 - Harry Zolnierczyk,5.1,5.0,2.76,5.99,stable,$5.1 | $3.67 | $5.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,487,Zac Rinaldo,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #487 - Zac Rinaldo,3.67,6.0,2.76,8.82,down,$5.1 | $3.67 | $4.4,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,488,Kevin Marshall,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #488 - Kevin Marshall,5.1,4.0,2.5,5.1,up,$5.1 | $3.67 | $2.5,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,489,Marc-Andre Bourdon,Philadelphia Flyers,,Y,2011-12 Upper Deck - Young Guns #489 - Marc-Andre Bourdon,5.1,4.0,2.76,5.1,up,$5.1 | $3.67 | $3.98,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,490,David Rundblad,Phoenix Coyotes,,Y,2011-12 Upper Deck - Young Guns #490 - David Rundblad,2.58,6.0,2.58,8.82,down,$2.58 | $5.1 | $3.67,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,491,Andy Miele,Phoenix Coyotes,,Y,2011-12 Upper Deck - Young Guns #491 - Andy Miele,8.82,6.0,2.58,8.82,up,$5.1 | $3.67 | $8.82,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,492,Carl Sneep,Pittsburgh Penguins,,Y,2011-12 Upper Deck - Young Guns #492 - Carl Sneep,3.67,5.0,3.67,13.21,down,$5.1 | $3.67 | $13.21,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,493,Simon Despres,Pittsburgh Penguins,,Y,2011-12 Upper Deck - Young Guns #493 - Simon Despres,9.69,3.0,3.67,9.69,up,$5.1 | $9.69 | $3.67,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,494,Robert Bortuzzo,Pittsburgh Penguins,,Y,2011-12 Upper Deck - Young Guns #494 - Robert Bortuzzo,5.1,3.0,3.67,5.14,stable,$5.1 | $3.67 | $5.14,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,495,Cade Fairchild,St. Louis Blues,,Y,2011-12 Upper Deck - Young Guns #495 - Cade Fairchild,4.39,5.0,4.39,8.82,down,$5.1 | $4.39 | $8.82,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,496,Bill Sweatt,Vancouver Canucks,,Y,2011-12 Upper Deck - Young Guns #496 - Bill Sweatt,5.1,3.0,3.67,5.1,up,$5.1 | $3.67 | $4.24,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,497,Eddie Lack,Vancouver Canucks,,Y,2011-12 Upper Deck - Young Guns #497 - Eddie Lack,5.1,5.0,2.2,5.99,stable,$5.1 | $3.67 | $5.86,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,498,Dmitry Orlov,Washington Capitals,,Y,2011-12 Upper Deck - Young Guns #498 - Dmitry Orlov,3.67,7.0,3.67,11.99,down,$5.1 | $3.67 | $10.27,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,499,Cody Eakin,Washington Capitals,,Y,2011-12 Upper Deck - Young Guns #499 - Cody Eakin,3.67,5.0,3.67,8.82,down,$5.1 | $3.67 | $5.99,2026-02-15 02:12
2011-12,2011-12 Upper Deck Young Guns,500,Checklist (Leblanc/Kassian/Johansen),Checklist,,Y,2011-12 Upper Deck - Young Guns #500 - Checklist (Leblanc/Kassian/Johansen),8.04,3.0,4.39,8.04,up,$8.04 | $5.99 | $4.39,2026-02-15 02:12
2010-11,2010-11 Upper Deck Young Guns,201,Cam Fowler,Anaheim Ducks,,Y,2010-11 Upper Deck - Young Guns #201 - Cam Fowler,2.93,8.0,2.93,10.28,down,$5.1 | $3.3 | $2.93,2026-02-15 02:12
